0	ID	B0	FMT_OCT		TBD
1	SYNC	B0	FMT_OCT		TBD
100	TIME	B28	FMT_DP		TBD
-1					
2	RN	B29	FMT_DP		TBD
4	RN+2	B29	FMT_DP		TBD
6	RN+4	B29	FMT_DP		TBD
-1					
8	VN	B7	FMT_DP		TBD
10	VN+2	B7	FMT_DP		TBD
12	VN+4	B7	FMT_DP		TBD
14	PIPTIME	B28	FMT_DP		TBD
16	CDUX	360	FMT_SP		TBD
17	CDUY	360	FMT_SP		TBD
18	CDUZ	360	FMT_SP		TBD
19	CDUT	45	FMT_SP	FormatCDUT	TBD
20	ADOT	450	FMT_DP	FormatAdotsOrOga	TBD
22	ADOT+2	450	FMT_DP	FormatAdotsOrOga	TBD
24	ADOT+4	450	FMT_DP	FormatAdotsOrOga	TBD
-1					
26	AK	180	FMT_SP		TBD
27	AK1	180	FMT_SP		TBD
28	AK2	180	FMT_SP		TBD
29	RCSFLAGS	B0	FMT_OCT		TBD
30	THETADX	360	FMT_USP		TBD
31	THETADY	360	FMT_USP		TBD
32	THETADZ	360	FMT_USP		TBD
34	TIG	B28	FMT_DP		TBD
36	DELLT4	B28	FMT_DP		TBD
38	RTARG	B29	FMT_DP		TBD
40	RTARG+2	B29	FMT_DP		TBD
42	RTARG+4	B29	FMT_DP		TBD
44	TGO	B28	FMT_DP		TBD
46	PIPTIME1	B28	FMT_DP		TBD
-1					
48	DELV	B14	FMT_DP	FormatDELV	TBD
50	DELV+2	B14	FMT_DP	FormatDELV	TBD
52	DELV+4	B14	FMT_DP	FormatDELV	TBD
-1					
54	PACTOFF	B14	FMT_SP	FormatXACTOFF	TBD
55	YACTOFF	B14	FMT_SP	FormatXACTOFF	TBD
56	PCMD	B14	FMT_SP	FormatXACTOFF	TBD
57	YCMD	B14	FMT_SP	FormatXACTOFF	TBD
58	CSTEER	4	FMT_SP		TBD
60	DELVEET1	B7	FMT_DP		TBD
-1					
66	REFSMMAT	2	FMT_DP		TBD
68	REFSMMAT+2	2	FMT_DP		TBD
70	REFSMMAT+4	2	FMT_DP		TBD
72	REFSMMAT+6	2	FMT_DP		TBD
74	REFSMMAT+8	2	FMT_DP		TBD
76	REFSMMAT+10	2	FMT_DP		TBD
-1					
78	STATE	B0	FMT_2OCT		TBD
80	STATE+2	B0	FMT_2OCT		TBD
82	STATE+4	B0	FMT_2OCT		TBD
84	STATE+6	B0	FMT_2OCT		TBD
86	STATE+8	B0	FMT_2OCT		TBD
152	STATE+10	B0	FMT_2OCT		TBD
-1					
88	DSPTAB	B0	FMT_2OCT		TBD
90	DSPTAB+2	B0	FMT_2OCT		TBD
92	DSPTAB+4	B0	FMT_2OCT		TBD
94	DSPTAB+6	B0	FMT_2OCT		TBD
96	DSPTAB+8	B0	FMT_2OCT		TBD
98	DSPTAB+10	B0	FMT_2OCT		TBD
102	R-OTHER	B29	FMT_DP		TBD
104	R-OTHER+2	B29	FMT_DP		TBD
106	R-OTHER+4	B29	FMT_DP		TBD
-1					
108	V-OTHER	B7	FMT_DP		TBD
110	V-OTHER+2	B7	FMT_DP		TBD
112	V-OTHER+4	B7	FMT_DP		TBD
114	T-OTHER	B28	FMT_DP		TBD
134	RSBBQ	B0	FMT_OCT		TBD
135	RSBBQ+1	B0	FMT_OCT		TBD
137	CHAN77	B0	FMT_OCT		TBD
138	C31FLWRD	B0	FMT_OCT		TBD
-1					
139	FAILREG	B0	FMT_OCT		TBD
140	FAILREG+1	B0	FMT_OCT		TBD
141	FAILREG+2	B0	FMT_OCT		TBD
142	CDUS	360	FMT_SP		TBD
143	PIPAX	B14	FMT_SP		TBD
144	PIPAY	B14	FMT_SP		TBD
145	PIPAZ	B14	FMT_SP		TBD
146	ELEV	360	FMT_DP		TBD
148	CENTANG	360	FMT_DP		TBD
150	OFFSET	B29	FMT_DP		TBD
154	TEVENT	B28	FMT_DP		TBD
158	OPTMODES	B0	FMT_OCT		TBD
159	HOLDFLAG	B0	FMT_DEC		TBD
160	LEMMASS	B16	FMT_SP		TBD
161	CSMMASS	B16	FMT_SP		TBD
162	DAPDATR1	B0	FMT_OCT		TBD
163	DAPDATR2	B0	FMT_OCT		TBD
-1					
164	ERRORX	180	FMT_SP		TBD
165	ERRORY	180	FMT_SP		TBD
166	ERRORZ	180	FMT_SP		TBD
-1					
168	WBODY	450	FMT_DP	FormatAdotsOrOga	TBD
170	WBODY+2	450	FMT_DP	FormatAdotsOrOga	TBD
172	WBODY+4	450	FMT_DP	FormatAdotsOrOga	TBD
174	REDOCTR	B0	FMT_DEC		TBD
175	THETAD	360	FMT_SP		TBD
176	THETAD+1	360	FMT_SP		TBD
177	THETAD+2	360	FMT_SP		TBD
-1					
178	IMODES30	B0	FMT_OCT		TBD
179	IMODES33	B0	FMT_OCT		TBD
-1					
-1					
180	CHN11,12	B0	FMT_2OCT		TBD
182	CHN13,14	B0	FMT_2OCT		TBD
184	CHN30,31	B0	FMT_2OCT		TBD
186	CHN32,33	B0	FMT_2OCT		TBD
188	VGTIG	B7	FMT_DP		TBD
190	VGTIG+2	B7	FMT_DP		TBD
192	VGTIG+4	B7	FMT_DP		TBD
-1					
194	DELVEET2	B7	FMT_DP		TBD
196	DELVEET2+2	B7	FMT_DP		TBD
198	DELVEET2+4	B7	FMT_DP		TBD
